name,userName,ticker,quarter,report,published,eps,revenue
"Salvator Tiano, CFA",GHS_47,CCK,Q1 2022,"Apr 20, 2022 AMC","Oct 27, 2021",1.66,"2,853"
"Salvator Tiano, CFA",GHS_47,SON,Q1 2022,"Apr 21, 2022 BMO","Oct 22, 2021 47 days ago",0.96,"1,546"
"Salvator Tiano, CFA",GHS_47,SLGN,Q1 2022,"Apr 27, 2022 BMO","Oct 28, 2021",0.81,"1,442"
"Salvator Tiano, CFA",GHS_47,ATR,Q1 2022,"Apr 28, 2022 AMC","Nov 1, 2021",1.06,833.38
"Salvator Tiano, CFA",GHS_47,OI,Q1 2022,"May 3, 2022 AMC","Oct 27, 2021",0.42,"1,581"
"Salvator Tiano, CFA",GHS_47,SEE,Q1 2022,"May 4, 2022 BMO","Nov 3, 2021",0.91,"1,388"
"Salvator Tiano, CFA",GHS_47,BERY,Q2 2022,"May 5, 2022 BMO","Nov 19, 2021 19 days ago",1.86,"3,085"
"Salvator Tiano, CFA",GHS_47,BLL,Q1 2022,"May 5, 2022 BMO","Nov 5, 2021",0.79,"3,743"
"Salvator Tiano, CFA",GHS_47,AMCR,Q3 2022,"May 16, 2022 AMC","Nov 3, 2021 35 days ago",0.2,"3,425"
"Salvator Tiano, CFA",GHS_47,CCK,Q2 2022,"Jul 20, 2022 AMC","Oct 27, 2021",1.95,"3,107"
"Salvator Tiano, CFA",GHS_47,SON,Q2 2022,"Jul 21, 2022 BMO","Oct 22, 2021 47 days ago",0.97,"1,525"
"Salvator Tiano, CFA",GHS_47,SLGN,Q2 2022,"Jul 27, 2022 BMO","Oct 28, 2021",1.01,"1,565"
"Salvator Tiano, CFA",GHS_47,ATR,Q2 2022,"Jul 28, 2022 AMC","Nov 1, 2021",1.09,864.63
"Salvator Tiano, CFA",GHS_47,BERY,Q3 2022,"Aug 4, 2022 BMO","Nov 19, 2021 19 days ago",2.09,"3,054"
"Salvator Tiano, CFA",GHS_47,SEE,Q2 2022,"Aug 4, 2022 BMO","Nov 3, 2021",0.96,"1,384"
"Salvator Tiano, CFA",GHS_47,BLL,Q2 2022,"Aug 4, 2022 BMO","Nov 5, 2021",0.99,"4,135"
"Salvator Tiano, CFA",GHS_47,OI,Q2 2022,"Aug 9, 2022 AMC","Oct 27, 2021",0.58,"1,772"
"Salvator Tiano, CFA",GHS_47,AMCR,Q4 2022,"Aug 23, 2022 AMC","Nov 3, 2021 35 days ago",0.24,"3,652"
"Salvator Tiano, CFA",GHS_47,CCK,Q3 2022,"Oct 19, 2022 AMC","Oct 27, 2021",2.08,"3,201"
"Salvator Tiano, CFA",GHS_47,SON,Q3 2022,"Oct 20, 2022 BMO","Oct 22, 2021 47 days ago",1,"1,508"
"Salvator Tiano, CFA",GHS_47,SLGN,Q3 2022,"Oct 26, 2022 BMO","Oct 28, 2021",1.19,"1,943"
"Salvator Tiano, CFA",GHS_47,ATR,Q3 2022,"Oct 27, 2022 AMC","Nov 1, 2021",1.13,881
"Salvator Tiano, CFA",GHS_47,OI,Q3 2022,"Nov 1, 2022 AMC","Oct 27, 2021",0.56,"1,625"
"Salvator Tiano, CFA",GHS_47,SEE,Q3 2022,"Nov 2, 2022 BMO","Nov 3, 2021",0.98,"1,437"
"Salvator Tiano, CFA",GHS_47,BLL,Q3 2022,"Nov 3, 2022 BMO","Nov 5, 2021",1.12,"4,249"
"Salvator Tiano, CFA",GHS_47,BERY,Q4 2022,"Nov 17, 2022 BMO","Nov 19, 2021",2.18,"3,561"
"Salvator Tiano, CFA",GHS_47,SLGN,Q4 2022,"Jan 31, 2023 BMO","Oct 28, 2021",0.79,"1,598"
"Salvator Tiano, CFA",GHS_47,BLL,Q4 2022,"Feb 2, 2023 BMO","Nov 5, 2021",1.05,"4,126"
"Salvator Tiano, CFA",GHS_47,OI,Q4 2022,"Feb 7, 2023 AMC","Oct 27, 2021",0.34,"1,529"
"Salvator Tiano, CFA",GHS_47,CCK,Q4 2022,"Feb 8, 2023 AMC","Oct 27, 2021",1.92,"3,130"
"Salvator Tiano, CFA",GHS_47,SEE,Q4 2022,"Feb 9, 2023 BMO","Nov 3, 2021",1.16,"1,526"
"Salvator Tiano, CFA",GHS_47,SON,Q4 2022,"Feb 9, 2023 BMO","Oct 22, 2021 47 days ago",0.97,"1,466"
"Salvator Tiano, CFA",GHS_47,ATR,Q4 2022,"Feb 15, 2023 AMC","Nov 1, 2021",1.07,842.39
Michael Roxland,Suntrust_128,IP,Q4 2021,"Jan 27, 2022 BMO","Oct 28, 2021",1.17,
Michael Roxland,Suntrust_128,PKG,Q4 2021,"Jan 31, 2022 AMC","Oct 26, 2021",2.04,
Michael Roxland,Suntrust_128,SLGN,Q4 2021,"Feb 1, 2022 BMO","Oct 28, 2021",0.73,
Michael Roxland,Suntrust_128,BLL,Q4 2021,"Feb 3, 2022 BMO","Nov 4, 2021",0.94,
Michael Roxland,Suntrust_128,WRK,Q1 2022,"Feb 3, 2022 BMO","Nov 9, 2021",0.58,
Michael Roxland,Suntrust_128,BERY,Q1 2022,"Feb 4, 2022 BMO","Nov 18, 2021",1.48,
Michael Roxland,Suntrust_128,OI,Q4 2021,"Feb 8, 2022 AMC","Sep 13, 2021 85 days ago",0.32,
Michael Roxland,Suntrust_128,CCK,Q4 2021,"Feb 9, 2022 AMC","Oct 27, 2021",1.52,
Michael Roxland,Suntrust_128,SEE,Q4 2021,"Feb 10, 2022 BMO","Nov 2, 2021",1.11,
Michael Roxland,Suntrust_128,GPK,Q4 2021,"Feb 17, 2022 BMO","Oct 26, 2021",0.31,
Michael Roxland,Suntrust_128,CCK,Q1 2022,"Apr 20, 2022 AMC","Oct 27, 2021",1.78,
Michael Roxland,Suntrust_128,GPK,Q1 2022,"Apr 26, 2022 BMO","Oct 26, 2021",0.36,
Michael Roxland,Suntrust_128,SLGN,Q1 2022,"Apr 27, 2022 BMO","Oct 28, 2021",0.81,
Michael Roxland,Suntrust_128,PKG,Q1 2022,"Apr 27, 2022 AMC","Oct 12, 2021 56 days ago",1.7,
Michael Roxland,Suntrust_128,IP,Q1 2022,"Apr 28, 2022 BMO","Oct 28, 2021",0.82,
Michael Roxland,Suntrust_128,OI,Q1 2022,"May 3, 2022 AMC","Oct 26, 2021",0.38,
Michael Roxland,Suntrust_128,WRK,Q2 2022,"May 4, 2022 BMO","Nov 9, 2021",0.86,
Michael Roxland,Suntrust_128,SEE,Q1 2022,"May 4, 2022 BMO","Nov 2, 2021",0.84,
Michael Roxland,Suntrust_128,BERY,Q2 2022,"May 5, 2022 BMO","Nov 18, 2021",1.76,
Michael Roxland,Suntrust_128,BLL,Q1 2022,"May 5, 2022 BMO","Nov 4, 2021",0.72,
Michael Roxland,Suntrust_128,CCK,Q2 2022,"Jul 20, 2022 AMC","Oct 27, 2021",2.1,
Michael Roxland,Suntrust_128,GPK,Q2 2022,"Jul 26, 2022 BMO","Oct 26, 2021",0.43,
Michael Roxland,Suntrust_128,SLGN,Q2 2022,"Jul 27, 2022 BMO","Oct 28, 2021",0.94,
Michael Roxland,Suntrust_128,PKG,Q2 2022,"Jul 27, 2022 AMC","Oct 26, 2021",2,
Michael Roxland,Suntrust_128,IP,Q2 2022,"Jul 28, 2022 BMO","Oct 12, 2021 56 days ago",0.98,
Michael Roxland,Suntrust_128,BERY,Q3 2022,"Aug 4, 2022 BMO","Nov 18, 2021",2.12,
Michael Roxland,Suntrust_128,WRK,Q3 2022,"Aug 4, 2022 BMO","Nov 9, 2021",1.37,
Michael Roxland,Suntrust_128,SEE,Q2 2022,"Aug 4, 2022 BMO","Nov 2, 2021",0.94,
Michael Roxland,Suntrust_128,BLL,Q2 2022,"Aug 4, 2022 BMO","Nov 4, 2021",0.93,
Michael Roxland,Suntrust_128,OI,Q2 2022,"Aug 9, 2022 AMC","Oct 26, 2021",0.58,
Michael Roxland,Suntrust_128,CCK,Q3 2022,"Oct 19, 2022 AMC","Oct 27, 2021",2.16,
Michael Roxland,Suntrust_128,GPK,Q3 2022,"Oct 25, 2022 BMO","Oct 26, 2021",0.49,
Michael Roxland,Suntrust_128,SLGN,Q3 2022,"Oct 26, 2022 BMO","Oct 28, 2021",1.16,
Michael Roxland,Suntrust_128,PKG,Q3 2022,"Oct 26, 2022 AMC","Oct 26, 2021",2.42,
Michael Roxland,Suntrust_128,IP,Q3 2022,"Oct 27, 2022 BMO","Oct 28, 2021",1.12,
Michael Roxland,Suntrust_128,OI,Q3 2022,"Nov 1, 2022 AMC","Oct 26, 2021",0.6,
Michael Roxland,Suntrust_128,SEE,Q3 2022,"Nov 2, 2022 BMO","Nov 2, 2021",1.06,
Michael Roxland,Suntrust_128,BLL,Q3 2022,"Nov 3, 2022 BMO","Nov 4, 2021",1.11,
Michael Roxland,Suntrust_128,WRK,Q4 2022,"Nov 10, 2022 BMO","Nov 9, 2021",1.54,
Michael Roxland,Suntrust_128,BERY,Q4 2022,"Nov 17, 2022 BMO","Nov 18, 2021",2.09,
Michael Roxland,Suntrust_128,PKG,Q4 2022,"Jan 30, 2023 AMC","Oct 26, 2021",1.93,
Michael Roxland,Suntrust_128,SLGN,Q4 2022,"Jan 31, 2023 BMO","Oct 28, 2021",0.84,
Michael Roxland,Suntrust_128,WRK,Q1 2023,"Feb 2, 2023 BMO","Nov 9, 2021",1.04,
Michael Roxland,Suntrust_128,BLL,Q4 2022,"Feb 2, 2023 BMO","Nov 4, 2021",1.2,
Michael Roxland,Suntrust_128,IP,Q4 2022,"Feb 2, 2023 BMO","Oct 28, 2021",1.18,
Michael Roxland,Suntrust_128,BERY,Q1 2023,"Feb 3, 2023 BMO","Nov 18, 2021",1.55,
Michael Roxland,Suntrust_128,GPK,Q4 2022,"Feb 7, 2023 BMO","Oct 26, 2021",0.47,
Michael Roxland,Suntrust_128,OI,Q4 2022,"Feb 7, 2023 AMC","Sep 13, 2021 85 days ago",0.44,
Michael Roxland,Suntrust_128,CCK,Q4 2022,"Feb 8, 2023 AMC","Oct 27, 2021",1.81,
Michael Roxland,Suntrust_128,SEE,Q4 2022,"Feb 9, 2023 BMO","Nov 2, 2021",1.11,
"Salvator Tiano, CFA",GHS_34,SLGN,Q4 2021,"Feb 1, 2022 BMO","Apr 29, 2021 223 days ago",0.69,"1,325"
"Salvator Tiano, CFA",GHS_34,BLL,Q4 2021,"Feb 3, 2022 BMO","May 11, 2021 211 days ago",0.93,"3,413"
"Salvator Tiano, CFA",GHS_34,OI,Q4 2021,"Feb 8, 2022 AMC","May 3, 2021 218 days ago",0.4,"1,504"
"Salvator Tiano, CFA",GHS_34,CCK,Q4 2021,"Feb 9, 2022 AMC","Apr 21, 2021 231 days ago",1.56,"2,665"
"Salvator Tiano, CFA",GHS_34,SON,Q4 2021,"Feb 10, 2022 BMO","Apr 23, 2021 229 days ago",0.89,"1,381"
"Salvator Tiano, CFA",GHS_34,SEE,Q4 2021,"Feb 10, 2022 BMO","May 7, 2021 215 days ago",1.05,"1,428"
"Salvator Tiano, CFA",GHS_34,ATR,Q4 2021,"Feb 16, 2022 AMC","May 5, 2021 217 days ago",1.06,810.83
AV4595,AV4595,LNDC,Q2 2022,"Jan 5, 2022 AMC","Oct 4, 2021 65 days ago",,"132,006"
AV4595,AV4595,IVAC,Q4 2021,"Feb 2, 2022 AMC","Mar 16, 2020 631 days ago",,37.6
AV4595,AV4595,HAIN,Q2 2022,"Feb 10, 2022 BMO","Nov 10, 2021",,"485,292"
AV4595,AV4595,CUTR,Q4 2021,"Feb 16, 2022 AMC","Nov 4, 2021",,"62,276"
AV4595,AV4595,CELH,Q4 2021,"Mar 10, 2022 BMO","Nov 11, 2021",,"93,252"
AV4595,AV4595,LNDC,Q3 2022,"Apr 5, 2022 AMC","Oct 4, 2021 65 days ago",,"142,980"
AV4595,AV4595,CUTR,Q1 2022,"May 2, 2022 AMC","Nov 4, 2021",,"56,068"
AV4595,AV4595,HAIN,Q3 2022,"May 12, 2022 BMO","Nov 10, 2021",,"507,530"
AV4595,AV4595,CELH,Q1 2022,"May 12, 2022 BMO","Nov 11, 2021",,"99,341"
AV4595,AV4595,LNDC,Q4 2022,"Jul 26, 2022 AMC","Oct 4, 2021 65 days ago",,"143,123"
AV4595,AV4595,CELH,Q2 2022,"Aug 11, 2022 BMO","Nov 11, 2021",,"109,714"
AV4595,AV4595,CUTR,Q2 2022,"Aug 11, 2022 AMC","Nov 4, 2021",,"63,723"
AV4595,AV4595,HAIN,Q4 2022,"Aug 30, 2022 BMO","Nov 10, 2021",,"473,679"
AV4595,AV4595,CUTR,Q3 2022,"Nov 8, 2022 AMC","Nov 4, 2021",,"62,922"
AV4595,AV4595,CELH,Q3 2022,"Nov 10, 2022 BMO","Nov 11, 2021",,"124,313"
AV4595,AV4595,CUTR,Q4 2022,"Feb 15, 2023 AMC","Nov 4, 2021",,"70,007"
AV4595,AV4595,CELH,Q4 2022,"Mar 9, 2023 BMO","Nov 11, 2021",,"122,196"
T. Michael Walkley,Canaccord_166,BB,Q3 2022,"Dec 16, 2021 AMC","Sep 22, 2021 76 days ago",-0.1,174
T. Michael Walkley,Canaccord_166,CAMP,Q3 2022,"Dec 21, 2021 AMC","Nov 12, 2021",-0.08,71.22
T. Michael Walkley,Canaccord_166,ERIC,Q4 2021,"Jan 25, 2022 BMO","Apr 22, 2020 595 days ago",0.25,"70,194"
T. Michael Walkley,Canaccord_166,SWKS,Q1 2022,"Jan 27, 2022 AMC","May 4, 2020 582 days ago",2.28,"1,087"
T. Michael Walkley,Canaccord_166,AAPL,Q1 2022,"Feb 1, 2022 AMC","Oct 29, 2021",1.88,"118,133"
T. Michael Walkley,Canaccord_166,CEVA,Q4 2021,"Feb 2, 2022 BMO","May 11, 2020 576 days ago",0.27,27.88
T. Michael Walkley,Canaccord_166,QRVO,Q3 2022,"Feb 2, 2022 AMC","May 7, 2020 579 days ago",2.51,"1,036"
T. Michael Walkley,Canaccord_166,QCOM,Q1 2022,"Feb 2, 2022 AMC","Nov 3, 2021",3.01,"10,405"
T. Michael Walkley,Canaccord_166,MIXT,Q3 2022,"Feb 3, 2022 BMO","Nov 18, 2021",,35.35
T. Michael Walkley,Canaccord_166,NOK,Q4 2021,"Feb 3, 2022 BMO","Apr 30, 2020 587 days ago",0.18,"7,227"
T. Michael Walkley,Canaccord_166,DGII,Q1 2022,"Feb 3, 2022 AMC","Nov 10, 2021",0.3,83.51
T. Michael Walkley,Canaccord_166,TENB,Q4 2021,"Feb 8, 2022 AMC","Oct 27, 2021 42 days ago",0.03,143.96
T. Michael Walkley,Canaccord_166,TWLO,Q4 2021,"Feb 15, 2022 AMC","Oct 28, 2021",-0.26,764.59
T. Michael Walkley,Canaccord_166,SWIR,Q4 2021,"Feb 22, 2022 AMC","Nov 12, 2021",-0.14,126.29
T. Michael Walkley,Canaccord_166,EVBG,Q4 2021,"Feb 22, 2022 AMC","Nov 9, 2021",-0.2,102.07
T. Michael Walkley,Canaccord_166,BAND,Q4 2021,"Feb 24, 2022 AMC","Nov 8, 2021",-0.13,118.12
T. Michael Walkley,Canaccord_166,ZS,Q2 2022,"Feb 24, 2022 AMC","Nov 30, 2021",0.11,240.87
T. Michael Walkley,Canaccord_166,SAIL,Q4 2021,"Feb 24, 2022 AMC","Nov 9, 2021",-0.07,113.36
T. Michael Walkley,Canaccord_166,OKTA,Q4 2022,"Mar 10, 2022 AMC","Dec 2, 2021",-0.24,359.03
T. Michael Walkley,Canaccord_166,CRWD,Q4 2022,"Mar 24, 2022 AMC","Dec 2, 2021",0.2,409.4
T. Michael Walkley,Canaccord_166,BB,Q4 2022,"Mar 29, 2022 AMC","Sep 22, 2021 76 days ago",-0.07,206
T. Michael Walkley,Canaccord_166,CAMP,Q4 2022,"Apr 19, 2022 AMC","Nov 12, 2021",-0.05,73.54
T. Michael Walkley,Canaccord_166,QCOM,Q2 2022,"Apr 20, 2022 AMC","Nov 3, 2021",2.45,"9,533"
T. Michael Walkley,Canaccord_166,AAPL,Q2 2022,"May 3, 2022 AMC","Oct 29, 2021",1.24,"89,418"
T. Michael Walkley,Canaccord_166,TWLO,Q1 2022,"May 3, 2022 AMC","Oct 28, 2021",-0.02,771.7
T. Michael Walkley,Canaccord_166,TENB,Q1 2022,"May 3, 2022 AMC","Oct 27, 2021",0.04,146.9
T. Michael Walkley,Canaccord_166,BAND,Q1 2022,"May 4, 2022 AMC","Nov 8, 2021",0,134.53
T. Michael Walkley,Canaccord_166,DGII,Q2 2022,"May 5, 2022 AMC","Nov 10, 2021",0.34,89.1
T. Michael Walkley,Canaccord_166,EVBG,Q1 2022,"May 9, 2022 AMC","Nov 9, 2021 28 days ago",-0.1,105.23
T. Michael Walkley,Canaccord_166,SAIL,Q1 2022,"May 11, 2022 AMC","Nov 9, 2021 28 days ago",-0.02,110.12
T. Michael Walkley,Canaccord_166,SWIR,Q1 2022,"May 12, 2022 AMC","Nov 12, 2021",-0.13,121.79
T. Michael Walkley,Canaccord_166,MIXT,Q4 2022,"May 26, 2022 BMO","Nov 18, 2021",,36.39
T. Michael Walkley,Canaccord_166,ZS,Q3 2022,"Jun 2, 2022 AMC","Nov 30, 2021",0.12,253.43
T. Michael Walkley,Canaccord_166,OKTA,Q1 2023,"Jun 8, 2022 AMC","Dec 2, 2021",-0.18,348.5
T. Michael Walkley,Canaccord_166,BB,Q1 2023,"Jun 23, 2022 BMO","Sep 22, 2021 76 days ago",0,241
T. Michael Walkley,Canaccord_166,CAMP,Q1 2023,"Jun 28, 2022 AMC","Nov 12, 2021",0,78.5
T. Michael Walkley,Canaccord_166,QCOM,Q3 2022,"Jul 20, 2022 AMC","Nov 3, 2021",2.34,"9,107"
T. Michael Walkley,Canaccord_166,CRWD,Q1 2023,"Jul 21, 2022 AMC","Dec 2, 2021",0.17,439.15
T. Michael Walkley,Canaccord_166,DGII,Q3 2022,"Jul 28, 2022 AMC","Nov 10, 2021",0.41,95.74
T. Michael Walkley,Canaccord_166,AAPL,Q3 2022,"Aug 2, 2022 AMC","Oct 29, 2021",1.19,"83,981"
T. Michael Walkley,Canaccord_166,TENB,Q2 2022,"Aug 2, 2022 AMC","Oct 27, 2021",0.08,155.08
T. Michael Walkley,Canaccord_166,MIXT,Q1 2023,"Aug 4, 2022 BMO","Nov 18, 2021",,36.84
T. Michael Walkley,Canaccord_166,BAND,Q2 2022,"Aug 4, 2022 AMC","Nov 8, 2021",0.15,142.6
T. Michael Walkley,Canaccord_166,EVBG,Q2 2022,"Aug 8, 2022 AMC","Nov 9, 2021 28 days ago",-0.02,110.91
T. Michael Walkley,Canaccord_166,TWLO,Q2 2022,"Aug 8, 2022 AMC","Oct 28, 2021",0,874.96
T. Michael Walkley,Canaccord_166,SAIL,Q2 2022,"Aug 10, 2022 AMC","Nov 9, 2021",-0.02,119.68
T. Michael Walkley,Canaccord_166,SWIR,Q2 2022,"Aug 11, 2022 AMC","Nov 12, 2021",-0.06,126.61
T. Michael Walkley,Canaccord_166,OKTA,Q2 2023,"Aug 31, 2022 AMC","Dec 2, 2021",-0.24,419.67
T. Michael Walkley,Canaccord_166,CRWD,Q2 2023,"Sep 8, 2022 AMC","Dec 2, 2021",0.2,474.38
T. Michael Walkley,Canaccord_166,ZS,Q4 2022,"Sep 8, 2022 AMC","Nov 30, 2021",0.16,280.24
"Suji Desilva, CFA",Roth_23,INTC,Q4 2021,"Jan 26, 2022 AMC","Oct 22, 2021 47 days ago",0.9,"18,300"
"Suji Desilva, CFA",Roth_23,SIMO,Q4 2021,"Jan 26, 2022 AMC","Oct 28, 2021",1.73,260.5
"Suji Desilva, CFA",Roth_23,RMBS,Q4 2021,"Jan 31, 2022 AMC","Feb 2, 2021 309 days ago",0.33,116.5
"Suji Desilva, CFA",Roth_23,SLAB,Q4 2021,"Feb 2, 2022 BMO","Feb 3, 2021 307 days ago",0.91,257
"Suji Desilva, CFA",Roth_23,CEVA,Q4 2021,"Feb 2, 2022 BMO","Nov 9, 2021",0.17,32.3
"Suji Desilva, CFA",Roth_23,MXL,Q4 2021,"Feb 9, 2022 AMC","Oct 28, 2021",0.84,245
"Suji Desilva, CFA",Roth_23,SITM,Q4 2021,"Feb 9, 2022 AMC","Nov 15, 2021",1.04,71
"Suji Desilva, CFA",Roth_23,KN,Q4 2021,"Feb 10, 2022 AMC","Oct 28, 2021",0.44,232.5
"Suji Desilva, CFA",Roth_23,PXLW,Q4 2021,"Feb 10, 2022 AMC","Nov 10, 2021",-0.05,16.5
"Suji Desilva, CFA",Roth_23,HIMX,Q4 2021,"Feb 17, 2022 BMO","Apr 3, 2020 614 days ago",0.11,244
"Suji Desilva, CFA",Roth_23,AMBA,Q4 2022,"Mar 3, 2022 AMC","Dec 1, 2021",0.42,90
"Suji Desilva, CFA",Roth_23,WATT,Q4 2021,"Mar 10, 2022 AMC","Nov 12, 2021 26 days ago",-0.1,0.25
"Suji Desilva, CFA",Roth_23,RMBS,Q1 2022,"Apr 25, 2022 AMC","Feb 2, 2021 309 days ago",0.31,120
"Suji Desilva, CFA",Roth_23,SLAB,Q1 2022,"Apr 27, 2022 BMO","Feb 3, 2021 307 days ago",0.79,254
"Suji Desilva, CFA",Roth_23,KN,Q1 2022,"Apr 27, 2022 AMC","Oct 28, 2021",0.28,201
"Suji Desilva, CFA",Roth_23,INTC,Q1 2022,"Apr 28, 2022 AMC","Oct 22, 2021 47 days ago",0.74,"17,975"
"Suji Desilva, CFA",Roth_23,SIMO,Q1 2022,"Apr 28, 2022 AMC","Oct 28, 2021",1.63,255.4
"Suji Desilva, CFA",Roth_23,PXLW,Q1 2022,"May 5, 2022 AMC","Nov 10, 2021 28 days ago",-0.07,14.4
"Suji Desilva, CFA",Roth_23,CEVA,Q1 2022,"May 9, 2022 BMO","Nov 9, 2021",0.15,32
"Suji Desilva, CFA",Roth_23,MXL,Q1 2022,"May 10, 2022 AMC","Oct 28, 2021",0.75,245
"Suji Desilva, CFA",Roth_23,SITM,Q1 2022,"May 11, 2022 BMO","Nov 15, 2021",0.64,62
"Suji Desilva, CFA",Roth_23,WATT,Q1 2022,"May 11, 2022 AMC","Jul 30, 2021 131 days ago",-0.1,0.45
"Suji Desilva, CFA",Roth_23,AMBA,Q1 2023,"Jun 7, 2022 AMC","Dec 1, 2021",0.37,91
"Suji Desilva, CFA",Roth_23,SLAB,Q2 2022,"Jul 27, 2022 BMO","Feb 3, 2021 307 days ago",0.88,265
"Suji Desilva, CFA",Roth_23,KN,Q2 2022,"Jul 27, 2022 AMC","Oct 28, 2021",0.32,211
"Suji Desilva, CFA",Roth_23,INTC,Q2 2022,"Jul 28, 2022 AMC","Oct 22, 2021 47 days ago",0.77,"18,225"
"Suji Desilva, CFA",Roth_23,RMBS,Q2 2022,"Aug 1, 2022 AMC","Feb 2, 2021 309 days ago",0.31,119
"Suji Desilva, CFA",Roth_23,SIMO,Q2 2022,"Aug 3, 2022 AMC","Oct 28, 2021",1.75,267.4
"Suji Desilva, CFA",Roth_23,MXL,Q2 2022,"Aug 9, 2022 AMC","Oct 28, 2021",0.76,250.5
"Suji Desilva, CFA",Roth_23,WATT,Q2 2022,"Aug 9, 2022 AMC","Jul 30, 2021 131 days ago",-0.1,0.6
"Suji Desilva, CFA",Roth_23,PXLW,Q2 2022,"Aug 9, 2022 AMC","Nov 10, 2021 28 days ago",-0.06,15.4
"Suji Desilva, CFA",Roth_23,CEVA,Q2 2022,"Aug 10, 2022 BMO","Nov 9, 2021",0.16,32.4
"Suji Desilva, CFA",Roth_23,SITM,Q2 2022,"Aug 10, 2022 BMO","Nov 15, 2021",0.69,65.5
"Suji Desilva, CFA",Roth_23,AMBA,Q2 2023,"Sep 1, 2022 AMC","Dec 1, 2021",0.39,94
"Suji Desilva, CFA",Roth_23,RMBS,Q3 2022,"Oct 24, 2022 AMC","Feb 2, 2021 309 days ago",0.32,120.5
"Suji Desilva, CFA",Roth_23,SLAB,Q3 2022,"Oct 26, 2022 BMO","Feb 3, 2021 307 days ago",1,280
"Suji Desilva, CFA",Roth_23,KN,Q3 2022,"Oct 26, 2022 AMC","Oct 28, 2021",0.47,251
"Suji Desilva, CFA",Roth_23,INTC,Q3 2022,"Oct 27, 2022 AMC","Oct 22, 2021 47 days ago",0.82,"18,725"
"Suji Desilva, CFA",Roth_23,SIMO,Q3 2022,"Oct 27, 2022 AMC","Oct 28, 2021",1.91,284.4
"Suji Desilva, CFA",Roth_23,PXLW,Q3 2022,"Nov 3, 2022 AMC","Nov 10, 2021 28 days ago",-0.05,17.7
"Suji Desilva, CFA",Roth_23,SITM,Q3 2022,"Nov 9, 2022 BMO","Nov 15, 2021",0.81,72
"Suji Desilva, CFA",Roth_23,MXL,Q3 2022,"Nov 9, 2022 AMC","Oct 28, 2021",0.78,256.5
"Suji Desilva, CFA",Roth_23,CEVA,Q3 2022,"Nov 10, 2022 BMO","Nov 9, 2021",0.17,32.9
"Suji Desilva, CFA",Roth_23,WATT,Q3 2022,"Nov 10, 2022 AMC","Nov 12, 2021 26 days ago",-0.1,0.6
"Suji Desilva, CFA",Roth_23,AMBA,Q3 2023,"Dec 1, 2022 AMC","Dec 1, 2021",0.54,107
"Suji Desilva, CFA",Roth_23,SIMO,Q4 2022,"Jan 25, 2023 AMC","Oct 28, 2021",1.96,298.8
"Suji Desilva, CFA",Roth_23,INTC,Q4 2022,"Jan 26, 2023 AMC","Oct 22, 2021 47 days ago",0.89,"19,175"
"Suji Desilva, CFA",Roth_23,CEVA,Q4 2022,"Feb 1, 2023 BMO","Nov 9, 2021",0.18,33.4
"Suji Desilva, CFA",Roth_23,MXL,Q4 2022,"Feb 8, 2023 AMC","Oct 28, 2021",0.77,258
"Suji Desilva, CFA",Roth_23,SITM,Q4 2022,"Feb 8, 2023 AMC","Nov 15, 2021",0.92,78
Andrew Uerkwitz,Oppenheimer_17,CEVA,Q4 2021,"Feb 2, 2022 BMO","Jan 7, 2021 335 days ago",0.17,
Andrew Uerkwitz,Oppenheimer_17,ZNGA,Q4 2021,"Feb 9, 2022 AMC","Nov 30, 2020 372 days ago",-0.03,
Andrew Uerkwitz,Oppenheimer_17,TYL,Q4 2021,"Feb 16, 2022 AMC","Feb 11, 2021 300 days ago",1.47,
Andrew Uerkwitz,Oppenheimer_17,EVBG,Q4 2021,"Feb 22, 2022 AMC","Nov 6, 2020 397 days ago",-0.58,95.9
TH312556,TH312556,TTC,Q4 2021,"Dec 15, 2021 BMO","Jun 5, 2020 551 days ago",0.38,742.8
TH312556,TH312556,MSM,Q1 2022,"Jan 12, 2022 BMO","Oct 28, 2020 406 days ago",1.11,810.2
TH312556,TH312556,FAST,Q4 2021,"Jan 19, 2022 BMO","Dec 4, 2020 369 days ago",0.37,"1,426"
TH312556,TH312556,ITW,Q4 2021,"Jan 26, 2022 BMO","Nov 2, 2021",1.91,"3,552"
TH312556,TH312556,SWK,Q4 2021,"Jan 27, 2022 BMO","Nov 3, 2021",2.01,"4,489"
TH312556,TH312556,WCC,Q4 2021,"Feb 3, 2022 BMO","Nov 9, 2020 393 days ago",1.63,"4,259"
TH312556,TH312556,GWW,Q4 2021,"Feb 3, 2022 BMO","Oct 23, 2020 411 days ago",4.4,"3,028"
TH312556,TH312556,SNA,Q4 2021,"Feb 3, 2022 BMO","Oct 27, 2021",3.63,"1,105"
TH312556,TH312556,CFX,Q4 2021,"Feb 3, 2022 BMO","Nov 9, 2021",0.57,970.6
TH312556,TH312556,BE,Q4 2021,"Feb 9, 2022 AMC","Nov 18, 2021",-0.04,318.2
TH312556,TH312556,ENS,Q3 2022,"Feb 9, 2022 AMC","Nov 16, 2021",0.98,810.9
TH312556,TH312556,COHR,Q1 2022,"Feb 9, 2022 AMC","Oct 4, 2021 65 days ago",1.43,376.1
TH312556,TH312556,TRMB,Q4 2021,"Feb 9, 2022 AMC","Nov 9, 2021",0.62,884.5
